,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
20392,,Oman,21.0,57.0,4/7/20,371,0.0,2
20393,,Pakistan,30.3753,69.3451,4/7/20,4035,58.0,57
20394,,Panama,8.538,-80.7821,4/7/20,2100,2.0,55
20395,,Papua New Guinea,-6.315,143.9555,4/7/20,2,0.0,0
20396,,Paraguay,-23.4425,-58.4438,4/7/20,115,2.0,5
20397,,Peru,-9.19,-75.0152,4/7/20,2954,0.0,107
20398,,Philippines,13.0,122.0,4/7/20,3764,0.0,177
20399,,Poland,51.9194,19.1451,4/7/20,4848,0.0,129
20400,,Portugal,39.3999,-8.2245,4/7/20,12442,0.0,345
20401,,Qatar,25.3548,51.1839,4/7/20,2057,0.0,6
20402,,Romania,45.9432,24.9668,4/7/20,4417,0.0,197
20403,,Russia,60.0,90.0,4/7/20,7497,0.0,58
20404,,Rwanda,-1.9403,29.8739,4/7/20,105,1.0,0
20405,,Saint Lucia,13.9094,-60.9789,4/7/20,14,0.0,0
20406,,Saint Vincent and the Grenadines,12.9843,-61.2872,4/7/20,8,0.0,0
20407,,San Marino,43.9424,12.4578,4/7/20,279,0.0,34
20408,,Saudi Arabia,24.0,45.0,4/7/20,2795,0.0,41
20409,,Senegal,14.4974,-14.4524,4/7/20,237,0.0,2
20410,,Serbia,44.0165,21.0059,4/7/20,2447,0.0,61
20411,,Seychelles,-4.6796,55.492,4/7/20,11,0.0,0
20412,,Singapore,1.2833,103.8333,4/7/20,1481,32.0,6
20413,,Slovakia,48.669,19.699,4/7/20,581,217.0,2
20414,,Slovenia,46.1512,14.9955,4/7/20,1059,591.0,36
20415,,Somalia,5.1521,46.1996,4/7/20,8,128.0,0
20416,,South Africa,-30.5595,22.9375,4/7/20,1749,4.0,13
20417,,Spain,40.0,-4.0,4/7/20,141942,0.0,14045
20418,,Sri Lanka,7.0,81.0,4/7/20,185,468.0,6
20419,,Sudan,12.8628,30.2176,4/7/20,14,197.0,2
20420,,Suriname,3.9193,-56.0278,4/7/20,10,59.0,1
20421,,Sweden,63.0,16.0,4/7/20,7693,4.0,591
20422,,Switzerland,46.8182,8.2275,4/7/20,22253,2.0,821
20423,,Taiwan*,23.7,121.0,4/7/20,376,372.0,5
20424,,Tanzania,-6.369,34.8888,4/7/20,24,179.0,1
20425,,Thailand,15.0,101.0,4/7/20,2258,48.0,27
20426,,Togo,8.6195,0.8248,4/7/20,65,926.0,3
20427,,Trinidad and Tobago,10.6918,-61.2225,4/7/20,107,216.0,8
20428,,Tunisia,34.0,9.0,4/7/20,623,6987.0,23
20429,,Turkey,38.9637,35.2433,4/7/20,34109,250.0,725
20430,,Uganda,1.0,32.0,4/7/20,52,5.0,0
20431,,Ukraine,48.3794,31.1656,4/7/20,1462,558.0,45
20432,,United Arab Emirates,24.0,54.0,4/7/20,2359,39.0,12
20433,Bermuda,United Kingdom,32.3078,-64.7505,4/7/20,39,11.0,2
20434,Cayman Islands,United Kingdom,19.3133,-81.2546,4/7/20,45,203.0,1
20435,Channel Islands,United Kingdom,49.3723,-2.3644,4/7/20,335,6463.0,7
20436,Gibraltar,United Kingdom,36.1408,-5.3536,4/7/20,113,0.0,0
20437,Isle of Man,United Kingdom,54.2361,-4.5481,4/7/20,150,5.0,1
20438,Montserrat,United Kingdom,16.7425,-62.1874,4/7/20,9,2.0,0
20439,,United Kingdom,55.3781,-3.4360000000000004,4/7/20,55242,2.0,7471
20440,,Uruguay,-32.5228,-55.7658,4/7/20,424,193.0,7
20441,,US,37.0902,-95.7129,4/7/20,397121,173.0,16191
20442,,Uzbekistan,41.3775,64.5853,4/7/20,520,106.0,2
20443,,Venezuela,6.4238,-66.5897,4/7/20,165,68.0,7
20444,,Vietnam,16.0,108.0,4/7/20,249,161.0,0
20445,,Zambia,-15.4167,28.2833,4/7/20,39,1.0,1
20446,,Zimbabwe,-20.0,30.0,4/7/20,11,77.0,2
20447,Diamond Princess,Canada,0.0,0.0,4/7/20,0,98.0,1
20448,,Dominica,15.415,-61.371,4/7/20,15,7123.0,0
20449,,Grenada,12.1165,-61.679,4/7/20,12,0.0,0
20450,,Mozambique,-18.665695,35.529562,4/7/20,10,2.0,0
20451,,Syria,34.802075,38.99681500000001,4/7/20,19,2059.0,2
20452,,Timor-Leste,-8.874217,125.727539,4/7/20,1,984.0,0
20453,,Belize,13.1939,-59.5432,4/7/20,7,479.0,1
20454,Recovered,Canada,0.0,0.0,4/7/20,0,570.0,0
20455,,Laos,19.85627,102.495496,4/7/20,14,321.0,0
20456,,Libya,26.3351,17.228331,4/7/20,20,135.0,1
20457,,West Bank and Gaza,31.9522,35.2332,4/7/20,261,1443.0,1
20458,,Guinea-Bissau,11.8037,-15.1804,4/7/20,33,252.0,0
20459,,Mali,17.570692,-3.996166000000001,4/7/20,56,144.0,5
20460,,Saint Kitts and Nevis,17.357822,-62.782998,4/7/20,11,162.0,0
20461,Northwest Territories,Canada,64.8255,-124.8457,4/7/20,5,313.0,0
20462,Yukon,Canada,64.2823,-135.0,4/7/20,7,470.0,0
20463,,Kosovo,42.602636,20.902977,4/7/20,170,1253.0,4
20464,,Burma,21.9162,95.956,4/7/20,22,360.0,1
20465,Anguilla,United Kingdom,18.2206,-63.0686,4/7/20,3,64281.0,0
20466,British Virgin Islands,United Kingdom,18.4207,-64.64,4/7/20,3,1014.0,0
20467,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/7/20,8,83.0,1
20468,,MS Zaandam,0.0,0.0,4/7/20,9,638.0,2
20469,,Botswana,-22.3285,24.6849,4/7/20,6,936.0,1
20470,,Burundi,-3.3731,29.9189,4/7/20,3,96.0,0
20471,,Sierra Leone,8.460555000000001,-11.779889,4/7/20,6,136.0,0
20472,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/7/20,2,13.0,0
20473,,Malawi,-13.254307999999998,34.301525,4/7/20,8,75.0,1
20474,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/7/20,2,18.0,0
20475,Saint Pierre and Miquelon,France,46.8852,-56.3159,4/7/20,1,248.0,0
20476,,South Sudan,6.877000000000002,31.307,4/7/20,2,757.0,0
20477,,Western Sahara,24.2155,-12.8858,4/7/20,4,446.0,0
20478,,Sao Tome and Principe,0.18636,6.613081,4/7/20,4,135.0,0
20479,,Yemen,15.552727,48.516388,4/7/20,0,547.0,0
20480,,Comoros,-11.6455,43.3333,4/7/20,0,161.0,0
20481,,Tajikistan,38.861034,71.276093,4/7/20,0,1.0,0
20482,,Afghanistan,33.0,65.0,4/8/20,444,73.0,14
20483,,Albania,41.1533,20.1683,4/8/20,400,174.0,22
20484,,Algeria,28.0339,1.6596,4/8/20,1572,1238.0,205
20485,,Andorra,42.5063,1.5218,4/8/20,564,270.0,23
20486,,Angola,-11.2027,17.8739,4/8/20,19,5.0,2
20487,,Antigua and Barbuda,17.0608,-61.7964,4/8/20,19,16.0,2
20488,,Argentina,-38.4161,-63.6167,4/8/20,1715,56.0,63
20489,,Armenia,40.0691,45.0382,4/8/20,881,85.0,9
20490,Australian Capital Territory,Australia,-35.4735,149.0124,4/8/20,99,373.0,2
20491,New South Wales,Australia,-33.8688,151.2093,4/8/20,2734,619.0,21
20492,Northern Territory,Australia,-12.4634,130.8456,4/8/20,28,92.0,0
20493,Queensland,Australia,-28.0167,153.4,4/8/20,943,65.0,4
20494,South Australia,Australia,-34.9285,138.6007,4/8/20,415,464.0,2
20495,Tasmania,Australia,-41.4545,145.9707,4/8/20,98,157.0,3
20496,Victoria,Australia,-37.8136,144.9631,4/8/20,1212,11.0,12
20497,Western Australia,Australia,-31.9505,115.8605,4/8/20,481,2123.0,6
20498,,Austria,47.5162,14.5501,4/8/20,12942,36.0,273
20499,,Azerbaijan,40.1431,47.5769,4/8/20,822,8.0,8
20500,,Bahamas,25.0343,-77.3963,4/8/20,40,131.0,7
20501,,Bahrain,26.0275,50.55,4/8/20,823,501.0,5
20502,,Bangladesh,23.685,90.3563,4/8/20,218,589.0,20
20503,,Barbados,13.1939,-59.5432,4/8/20,63,21.0,3
20504,,Belarus,53.7098,27.9534,4/8/20,1066,3.0,13
20505,,Belgium,50.8333,4.0,4/8/20,23403,0.0,2240
20506,,Benin,9.3077,2.3158,4/8/20,26,98.0,1
20507,,Bhutan,27.5142,90.4336,4/8/20,5,7.0,0
20508,,Bolivia,-16.2902,-63.5887,4/8/20,210,10.0,15
20509,,Bosnia and Herzegovina,43.9159,17.6791,4/8/20,804,0.0,34
20510,,Brazil,-14.235,-51.9253,4/8/20,16170,300.0,819
20511,,Brunei,4.5353,114.7277,4/8/20,135,51.0,1
20512,,Bulgaria,42.7339,25.4858,4/8/20,593,0.0,24
20513,,Burkina Faso,12.2383,-1.5616,4/8/20,414,67.0,23
20514,,Cabo Verde,16.5388,-23.0418,4/8/20,7,50.0,1
20515,,Cambodia,11.55,104.9167,4/8/20,117,59.0,0
20516,,Cameroon,3.848,11.5021,4/8/20,730,1.0,10
20517,Alberta,Canada,53.9333,-116.5765,4/8/20,1373,40.0,26
20518,British Columbia,Canada,49.2827,-123.1207,4/8/20,1291,4.0,43
20519,Grand Princess,Canada,37.6489,-122.6655,4/8/20,13,11.0,0
20520,Manitoba,Canada,53.7609,-98.8139,4/8/20,217,27186.0,3
20521,New Brunswick,Canada,46.5653,-66.4619,4/8/20,105,1.0,0
20522,Newfoundland and Labrador,Canada,53.1355,-57.6604,4/8/20,228,2.0,1
20523,Nova Scotia,Canada,44.682,-63.7443,4/8/20,310,67.0,1
20524,Ontario,Canada,51.2538,-85.3232,4/8/20,5276,60300.0,153
20525,Prince Edward Island,Canada,46.5107,-63.4168,4/8/20,25,4.0,1
20526,Quebec,Canada,52.9399,-73.5491,4/8/20,10031,0.0,175
20527,Saskatchewan,Canada,52.9399,-106.4509,4/8/20,260,269.0,3
20528,,Central African Republic,6.6111,20.9394,4/8/20,8,19.0,0
20529,,Chad,15.4542,18.7322,4/8/20,10,17.0,0
20530,,Chile,-35.6751,-71.543,4/8/20,5546,0.0,48
20531,Anhui,China,31.8257,117.2264,4/8/20,990,8.0,6
20532,Beijing,China,40.1824,116.4142,4/8/20,588,0.0,8
20533,Chongqing,China,30.0572,107.874,4/8/20,579,2.0,6
20534,Fujian,China,26.0789,117.9874,4/8/20,351,7.0,1
20535,Gansu,China,37.8099,101.0583,4/8/20,139,118.0,2
20536,Guangdong,China,23.3417,113.4244,4/8/20,1536,889.0,8
20537,Guangxi,China,23.8298,108.7881,4/8/20,254,1080.0,2
20538,Guizhou,China,26.8154,106.8748,4/8/20,146,359.0,2
20539,Hainan,China,19.1959,109.7453,4/8/20,168,43894.0,6
20540,Hebei,China,39.549,116.1306,4/8/20,327,640.0,6
20541,Heilongjiang,China,47.862,127.7615,4/8/20,569,25.0,13
20542,Henan,China,33.882,113.614,4/8/20,1276,1627.0,22
20543,Hong Kong,China,22.3,114.2,4/8/20,960,34211.0,4
20544,Hubei,China,30.9756,112.2707,4/8/20,67803,13.0,3213
20545,Hunan,China,27.6104,111.7088,4/8/20,1019,762.0,4
20546,Inner Mongolia,China,44.0935,113.9448,4/8/20,124,201.0,1
20547,Jiangsu,China,32.9711,119.455,4/8/20,651,99.0,0
20548,Jiangxi,China,27.614,115.7221,4/8/20,937,25.0,1
20549,Jilin,China,43.6661,126.1923,4/8/20,98,7368.0,1
20550,Liaoning,China,41.2956,122.6085,4/8/20,144,142.0,2
20551,Macau,China,22.1667,113.55,4/8/20,45,54.0,0
20552,Ningxia,China,37.2692,106.1655,4/8/20,75,16.0,0
20553,Qinghai,China,35.7452,95.9956,4/8/20,18,80.0,0
20554,Shaanxi,China,35.1917,108.8701,4/8/20,256,3.0,3
20555,Shandong,China,36.3427,118.1498,4/8/20,783,9.0,7
20556,Shanghai,China,31.202,121.4491,4/8/20,543,55.0,7
20557,Shanxi,China,37.5777,112.2922,4/8/20,163,97.0,0
20558,Sichuan,China,30.6171,102.7103,4/8/20,560,500.0,3
20559,Tianjin,China,39.3054,117.323,4/8/20,180,20.0,3
20560,Tibet,China,31.6927,88.0924,4/8/20,1,2108.0,0
20561,Xinjiang,China,41.1129,85.2401,4/8/20,76,14.0,3
20562,Yunnan,China,24.974,101.487,4/8/20,184,22.0,2
20563,Zhejiang,China,29.1832,120.0934,4/8/20,1266,44.0,1
20564,,Colombia,4.5709,-74.2973,4/8/20,2054,2.0,54
20565,,Congo (Brazzaville),-4.0383,21.7587,4/8/20,45,42.0,5
20566,,Congo (Kinshasa),-4.0383,21.7587,4/8/20,180,1772.0,18
20567,,Costa Rica,9.7489,-83.7534,4/8/20,502,94.0,3
20568,,Cote d'Ivoire,7.54,-5.5471,4/8/20,384,6.0,3
20569,,Croatia,45.1,15.2,4/8/20,1343,4.0,19
20570,,Diamond Princess,0.0,0.0,4/8/20,712,5.0,11
20571,,Cuba,22.0,-80.0,4/8/20,457,177.0,12
20572,,Cyprus,35.1264,33.4299,4/8/20,526,2.0,9
20573,,Czechia,49.8175,15.473,4/8/20,5312,3.0,99
20574,Faroe Islands,Denmark,61.8926,-6.9118,4/8/20,184,1.0,0
20575,Greenland,Denmark,71.7069,-42.6043,4/8/20,11,32.0,0
20576,,Denmark,56.2639,9.5018,4/8/20,5402,8.0,218
20577,,Djibouti,11.8251,42.5903,4/8/20,135,5.0,0
20578,,Dominican Republic,18.7357,-70.1627,4/8/20,2111,250.0,108
20579,,Ecuador,-1.8312,-78.1834,4/8/20,4450,471.0,242
20580,,Egypt,26.0,30.0,4/8/20,1560,4.0,103
20581,,El Salvador,13.7942,-88.8965,4/8/20,93,75.0,5
20582,,Equatorial Guinea,1.5,10.0,4/8/20,18,85.0,0
20583,,Eritrea,15.1794,39.7823,4/8/20,33,41.0,0
20584,,Estonia,58.5953,25.0136,4/8/20,1185,32.0,24
20585,,Eswatini,-26.5225,31.4659,4/8/20,12,109.0,0
20586,,Ethiopia,9.145,40.4897,4/8/20,55,1028.0,2
20587,,Fiji,-17.7134,178.065,4/8/20,15,23.0,0
20588,,Finland,64.0,26.0,4/8/20,2487,0.0,40
20589,French Guiana,France,3.9339,-53.1258,4/8/20,77,22.0,0
20590,French Polynesia,France,-17.6797,149.4068,4/8/20,51,1798.0,0
20591,Guadeloupe,France,16.25,-61.5833,4/8/20,141,197.0,8
20592,Mayotte,France,-12.8275,45.1662,4/8/20,171,439.0,2
20593,New Caledonia,France,-20.9043,165.618,4/8/20,18,277.0,0
20594,Reunion,France,-21.1351,55.2471,4/8/20,358,275.0,0
20595,Saint Barthelemy,France,17.9,-62.8333,4/8/20,6,852.0,0
20596,St Martin,France,18.0708,-63.0501,4/8/20,32,1291.0,2
20597,Martinique,France,14.6415,-61.0242,4/8/20,154,25.0,6
20598,,France,46.2276,2.2137,4/8/20,82048,0.0,10869
20599,,Gabon,-0.8037,11.6094,4/8/20,34,4.0,1
20600,,Gambia,13.4432,-15.3101,4/8/20,4,1.0,1
20601,,Georgia,42.3154,43.3569,4/8/20,211,53.0,3
20602,,Germany,51.0,9.0,4/8/20,113296,761.0,2349
20603,,Ghana,7.9465,-1.0232,4/8/20,313,171.0,6
20604,,Greece,39.0742,21.8243,4/8/20,1884,0.0,83
20605,,Guatemala,15.7835,-90.2308,4/8/20,87,0.0,3
20606,,Guinea,9.9456,-9.6966,4/8/20,164,560.0,0
20607,,Guyana,5.0,-58.75,4/8/20,37,23.0,6
20608,,Haiti,18.9712,-72.2852,4/8/20,27,150.0,1
20609,,Holy See,41.9029,12.4534,4/8/20,8,2.0,0
20610,,Honduras,15.2,-86.2419,4/8/20,312,410.0,22
20611,,Hungary,47.1625,19.5033,4/8/20,895,62391.0,58
20612,,Iceland,64.9631,-19.0208,4/8/20,1616,56.0,6
20613,,India,21.0,78.0,4/8/20,5916,2.0,178
20614,,Indonesia,-0.7893,113.9213,4/8/20,2956,4.0,240
20615,,Iran,32.0,53.0,4/8/20,64586,381.0,3993
20616,,Iraq,33.0,44.0,4/8/20,1202,12700.0,69
20617,,Ireland,53.1424,-7.6921,4/8/20,6074,5.0,235
20618,,Israel,31.0,35.0,4/8/20,9404,109.0,73
20619,,Italy,43.0,12.0,4/8/20,139422,5.0,17669
20620,,Jamaica,18.1096,-77.2975,4/8/20,63,1218.0,4
20621,,Japan,36.0,138.0,4/8/20,4257,1.0,93
20622,,Jordan,31.24,36.51,4/8/20,358,29.0,6
20623,,Kazakhstan,48.0196,66.9237,4/8/20,727,16.0,7
20624,,Kenya,-0.0236,37.9062,4/8/20,179,43.0,6
20625,,"Korea, South",36.0,128.0,4/8/20,10384,3446.0,200
20626,,Kuwait,29.5,47.75,4/8/20,855,4.0,1
20627,,Kyrgyzstan,41.2044,74.7661,4/8/20,270,89.0,4
20628,,Latvia,56.8796,24.6032,4/8/20,577,680.0,2
20629,,Lebanon,33.8547,35.8623,4/8/20,576,29.0,19
20630,,Liberia,6.4281,-9.4295,4/8/20,31,6.0,4
20631,,Liechtenstein,47.14,9.55,4/8/20,78,48.0,1
20632,,Lithuania,55.1694,23.8813,4/8/20,912,84.0,15
20633,,Luxembourg,49.8153,6.1296,4/8/20,3034,112.0,46
20634,,Madagascar,-18.7669,46.8691,4/8/20,93,0.0,0
20635,,Malaysia,2.5,112.5,4/8/20,4119,344.0,65
20636,,Maldives,3.2028,73.2207,4/8/20,19,231.0,0
20637,,Malta,35.9375,14.3754,4/8/20,299,32988.0,1
20638,,Mauritania,21.0079,10.9408,4/8/20,6,66.0,1
20639,,Mauritius,-20.2,57.5,4/8/20,273,93.0,7
20640,,Mexico,23.6345,-102.5528,4/8/20,3181,144.0,174
20641,,Moldova,47.4116,28.3699,4/8/20,1174,30.0,27
20642,,Monaco,43.7333,7.4167,4/8/20,81,0.0,1
20643,,Mongolia,46.8625,103.8467,4/8/20,16,58.0,0
20644,,Montenegro,42.5,19.3,4/8/20,248,0.0,2
20645,,Morocco,31.7917,-7.0926,4/8/20,1275,58.0,93
20646,,Namibia,-22.9576,18.4904,4/8/20,16,2.0,0
20647,,Nepal,28.1667,84.25,4/8/20,9,0.0,0
20648,Aruba,Netherlands,12.5186,-70.0358,4/8/20,77,2.0,0
20649,Curacao,Netherlands,12.1696,-68.99,4/8/20,14,0.0,1
20650,Sint Maarten,Netherlands,18.0425,-63.0548,4/8/20,40,0.0,6
20651,,Netherlands,52.1326,5.2913,4/8/20,20549,0.0,2248
20652,,New Zealand,-40.9006,174.886,4/8/20,1210,0.0,1
20653,,Nicaragua,12.8654,-85.2072,4/8/20,6,0.0,1
20654,,Niger,17.6078,8.0817,4/8/20,342,0.0,11
20655,,Nigeria,9.082,8.6753,4/8/20,276,0.0,6
20656,,North Macedonia,41.6086,21.7453,4/8/20,617,1.0,29
20657,,Norway,60.472,8.4689,4/8/20,6086,0.0,101
20658,,Oman,21.0,57.0,4/8/20,419,0.0,2
20659,,Pakistan,30.3753,69.3451,4/8/20,4263,0.0,61
20660,,Panama,8.538,-80.7821,4/8/20,2249,0.0,59
20661,,Papua New Guinea,-6.315,143.9555,4/8/20,2,0.0,0
20662,,Paraguay,-23.4425,-58.4438,4/8/20,119,0.0,5
20663,,Peru,-9.19,-75.0152,4/8/20,4342,0.0,121
20664,,Philippines,13.0,122.0,4/8/20,3870,32.0,182
20665,,Poland,51.9194,19.1451,4/8/20,5205,232.0,159
20666,,Portugal,39.3999,-8.2245,4/8/20,13141,601.0,380
20667,,Qatar,25.3548,51.1839,4/8/20,2210,128.0,6
20668,,Romania,45.9432,24.9668,4/8/20,4761,4.0,220
20669,,Russia,60.0,90.0,4/8/20,8672,0.0,63
20670,,Rwanda,-1.9403,29.8739,4/8/20,110,515.0,0
20671,,Saint Lucia,13.9094,-60.9789,4/8/20,14,211.0,0
20672,,Saint Vincent and the Grenadines,12.9843,-61.2872,4/8/20,8,59.0,0
20673,,San Marino,43.9424,12.4578,4/8/20,279,4.0,34
20674,,Saudi Arabia,24.0,45.0,4/8/20,2932,2.0,41
20675,,Senegal,14.4974,-14.4524,4/8/20,244,372.0,2
20676,,Serbia,44.0165,21.0059,4/8/20,2666,179.0,65
20677,,Seychelles,-4.6796,55.492,4/8/20,11,48.0,0
20678,,Singapore,1.2833,103.8333,4/8/20,1623,926.0,6
20679,,Slovakia,48.669,19.699,4/8/20,682,216.0,2
20680,,Slovenia,46.1512,14.9955,4/8/20,1091,7343.0,40
20681,,Somalia,5.1521,46.1996,4/8/20,12,289.0,1
20682,,South Africa,-30.5595,22.9375,4/8/20,1845,6.0,18
20683,,Spain,40.0,-4.0,4/8/20,148220,591.0,14792
20684,,Sri Lanka,7.0,81.0,4/8/20,189,42.0,7
20685,,Sudan,12.8628,30.2176,4/8/20,14,13.0,2
20686,,Suriname,3.9193,-56.0278,4/8/20,10,203.0,1
20687,,Sweden,63.0,16.0,4/8/20,8419,6707.0,687
20688,,Switzerland,46.8182,8.2275,4/8/20,23280,0.0,895
20689,,Taiwan*,23.7,121.0,4/8/20,379,5.0,5
20690,,Tanzania,-6.369,34.8888,4/8/20,25,2.0,1
20691,,Thailand,15.0,101.0,4/8/20,2369,2.0,30
20692,,Togo,8.6195,0.8248,4/8/20,70,206.0,3
20693,,Trinidad and Tobago,10.6918,-61.2225,4/8/20,107,173.0,8
20694,,Tunisia,34.0,9.0,4/8/20,628,107.0,24
20695,,Turkey,38.9637,35.2433,4/8/20,38226,71.0,812
20696,,Uganda,1.0,32.0,4/8/20,53,161.0,0
20697,,Ukraine,48.3794,31.1656,4/8/20,1668,1.0,52
20698,,United Arab Emirates,24.0,54.0,4/8/20,2659,77.0,12
20699,Bermuda,United Kingdom,32.3078,-64.7505,4/8/20,39,98.0,3
20700,Cayman Islands,United Kingdom,19.3133,-81.2546,4/8/20,45,7758.0,1
20701,Channel Islands,United Kingdom,49.3723,-2.3644,4/8/20,351,3.0,8
20702,Gibraltar,United Kingdom,36.1408,-5.3536,4/8/20,120,2.0,0
20703,Isle of Man,United Kingdom,54.2361,-4.5481,4/8/20,158,2367.0,1
20704,Montserrat,United Kingdom,16.7425,-62.1874,4/8/20,9,984.0,0
20705,,United Kingdom,55.3781,-3.4360000000000004,4/8/20,60733,484.0,8505
20706,,Uruguay,-32.5228,-55.7658,4/8/20,456,570.0,7
20707,,US,37.0902,-95.7129,4/8/20,428654,325.0,18270
20708,,Uzbekistan,41.3775,64.5853,4/8/20,545,135.0,3
20709,,Venezuela,6.4238,-66.5897,4/8/20,167,1454.0,9
20710,,Vietnam,16.0,108.0,4/8/20,251,252.0,0
20711,,Zambia,-15.4167,28.2833,4/8/20,39,144.0,1
20712,,Zimbabwe,-20.0,30.0,4/8/20,11,162.0,3
20713,Diamond Princess,Canada,0.0,0.0,4/8/20,0,313.0,1
20714,,Dominica,15.415,-61.371,4/8/20,15,470.0,0
20715,,Grenada,12.1165,-61.679,4/8/20,12,1253.0,0
20716,,Mozambique,-18.665695,35.529562,4/8/20,17,360.0,0
20717,,Syria,34.802075,38.99681500000001,4/8/20,19,64338.0,2
20718,,Timor-Leste,-8.874217,125.727539,4/8/20,1,1014.0,0
20719,,Belize,13.1939,-59.5432,4/8/20,8,83.0,1
20720,Recovered,Canada,0.0,0.0,4/8/20,0,638.0,0
20721,,Laos,19.85627,102.495496,4/8/20,15,936.0,0
20722,,Libya,26.3351,17.228331,4/8/20,21,96.0,1
20723,,West Bank and Gaza,31.9522,35.2332,4/8/20,263,136.0,1
20724,,Guinea-Bissau,11.8037,-15.1804,4/8/20,33,13.0,0
20725,,Mali,17.570692,-3.996166000000001,4/8/20,59,75.0,7
20726,,Saint Kitts and Nevis,17.357822,-62.782998,4/8/20,11,18.0,0
20727,Northwest Territories,Canada,64.8255,-124.8457,4/8/20,5,248.0,0
20728,Yukon,Canada,64.2823,-135.0,4/8/20,7,758.0,0
20729,,Kosovo,42.602636,20.902977,4/8/20,184,446.0,5
20730,,Burma,21.9162,95.956,4/8/20,22,135.0,3
20731,Anguilla,United Kingdom,18.2206,-63.0686,4/8/20,3,548.0,0
20732,British Virgin Islands,United Kingdom,18.4207,-64.64,4/8/20,3,164.0,0
20733,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/8/20,8,1.0,1
20734,,MS Zaandam,0.0,0.0,4/8/20,9,73.0,2
20735,,Botswana,-22.3285,24.6849,4/8/20,6,174.0,1
20736,,Burundi,-3.3731,29.9189,4/8/20,3,1239.0,0
20737,,Sierra Leone,8.460555000000001,-11.779889,4/8/20,7,319.0,0
20738,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,4/8/20,2,5.0,0
20739,,Malawi,-13.254307999999998,34.301525,4/8/20,8,17.0,1
20740,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/8/20,5,62.0,0
20741,Saint Pierre and Miquelon,France,46.8852,-56.3159,4/8/20,1,89.0,0
20742,,South Sudan,6.877000000000002,31.307,4/8/20,2,400.0,0
20743,,Western Sahara,24.2155,-12.8858,4/8/20,4,619.0,0
20744,,Sao Tome and Principe,0.18636,6.613081,4/8/20,4,121.0,0
20745,,Yemen,15.552727,48.516388,4/8/20,0,65.0,0
20746,,Comoros,-11.6455,43.3333,4/8/20,0,519.0,0
20747,,Tajikistan,38.861034,71.276093,4/8/20,0,157.0,0
20748,,Afghanistan,33.0,65.0,4/9/20,484,11.0,15
20749,,Albania,41.1533,20.1683,4/9/20,409,2235.0,23
20750,,Algeria,28.0339,1.6596,4/9/20,1666,41.0,235
20751,,Andorra,42.5063,1.5218,4/9/20,583,8.0,25
20752,,Angola,-11.2027,17.8739,4/9/20,19,152.0,2
20753,,Antigua and Barbuda,17.0608,-61.7964,4/9/20,19,597.0,2
20754,,Argentina,-38.4161,-63.6167,4/9/20,1795,589.0,72
20755,,Armenia,40.0691,45.0382,4/9/20,921,22.0,10
20756,Australian Capital Territory,Australia,-35.4735,149.0124,4/9/20,100,4.0,2
20757,New South Wales,Australia,-33.8688,151.2093,4/9/20,2773,0.0,21
20758,Northern Territory,Australia,-12.4634,130.8456,4/9/20,28,102.0,0
20759,Queensland,Australia,-28.0167,153.4,4/9/20,953,7.0,4
20760,South Australia,Australia,-34.9285,138.6007,4/9/20,420,14.0,3
20761,Tasmania,Australia,-41.4545,145.9707,4/9/20,111,0.0,3
20762,Victoria,Australia,-37.8136,144.9631,4/9/20,1228,300.0,12
20763,Western Australia,Australia,-31.9505,115.8605,4/9/20,495,51.0,6
20764,,Austria,47.5162,14.5501,4/9/20,13244,0.0,295
20765,,Azerbaijan,40.1431,47.5769,4/9/20,926,67.0,9
20766,,Bahamas,25.0343,-77.3963,4/9/20,41,50.0,8
20767,,Bahrain,26.0275,50.55,4/9/20,887,59.0,5
20768,,Bangladesh,23.685,90.3563,4/9/20,330,1.0,21
20769,,Barbados,13.1939,-59.5432,4/9/20,66,40.0,3
20770,,Belarus,53.7098,27.9534,4/9/20,1486,4.0,16
20771,,Belgium,50.8333,4.0,4/9/20,24983,11.0,2523
20772,,Benin,9.3077,2.3158,4/9/20,26,27718.0,1
20773,,Bhutan,27.5142,90.4336,4/9/20,5,1.0,0
20774,,Bolivia,-16.2902,-63.5887,4/9/20,264,2.0,18
20775,,Bosnia and Herzegovina,43.9159,17.6791,4/9/20,858,68.0,35
20776,,Brazil,-14.235,-51.9253,4/9/20,18092,64300.0,950
20777,,Brunei,4.5353,114.7277,4/9/20,135,4.0,1
20778,,Bulgaria,42.7339,25.4858,4/9/20,618,0.0,24
20779,,Burkina Faso,12.2383,-1.5616,4/9/20,443,269.0,24
20780,,Cabo Verde,16.5388,-23.0418,4/9/20,7,19.0,1
20781,,Cambodia,11.55,104.9167,4/9/20,119,17.0,0
20782,,Cameroon,3.848,11.5021,4/9/20,730,0.0,10
20783,Alberta,Canada,53.9333,-116.5765,4/9/20,1423,8.0,29
